rank,repro_id,family,closure_status,owner,oracle_status,oracle_path,oracle_us,best_compile_us,memcopy_sol_us,launch_adjusted_gap,priority_score_3us,inductor_gap_close_track,gating_strategy,next_action,notes,writeup_path
330,var_mean_c1b4aa89f4d6,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,59.42400172352791,20.800000056624413,2.4968067891658694,53.95120500369894,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
331,sum_sum_sum_9814418db3a9,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,92.16000139713287,36.83200106024742,1.7780521591286784,53.36124214172223,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
332,sum_sum_b1697ad4a549,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,71.55200093984604,28.575999662280083,2.266024882984792,52.93574692517598,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
333,sum_sum_sum_2005ccbce613,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,81.85599744319916,31.615998595952988,1.8767424816176133,52.4818491981516,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
334,pointwise_886d1802a767,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,58.17599967122078,19.26399953663349,2.3027232717790382,52.47873825464794,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
335,sum_sum_sum_bfac9a5afa42,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,52.31999978423119,13.535999692976477,2.048872196635462,52.243828520738354,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
336,pointwise_9d609b482adf,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,83.74399691820145,35.61599925160408,2.01230292253462,51.96321301643464,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
337,var_mean_a0625e4095a0,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,165.8879965543747,95.16800194978714,1.6397279115654584,51.88349632659919,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
338,sum_sum_sum_443ecc71f23f,structured_pool_upsample_backward_reduce,needs_canonical_oracle,backlog,queued,,,77.60000228881836,27.712000533938408,1.8168196600193989,51.82772559344062,structured scatter/upsample output-centric gather-reduce template,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
339,sum_sum_82d023e49f62,structured_pool_upsample_backward_reduce,needs_canonical_oracle,backlog,queued,,,93.31200271844864,40.863998234272,1.8713301384307048,51.75666626833333,structured scatter/upsample output-centric gather-reduce template,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
340,pointwise_77c9cc82b91f,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,81.50400221347809,35.45600175857544,2.119409155563168,51.69380588800053,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
341,sum_sum_sum_580d823755af,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,91.00800007581712,36.73600032925606,1.7590845735392735,51.39914658233791,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
342,var_mean_6a701483fed1,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,340.92798829078674,238.5600060224533,1.411359412944778,51.18592252773959,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
343,sum_sum_sum_b0debbb55e8e,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,89.9519994854927,37.567999213933945,1.8147191920590275,50.86974904007832,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
344,sum_sum_sum_c0e210b86b78,structured_pool_upsample_backward_reduce,needs_canonical_oracle,backlog,queued,,,79.64800298213959,29.440000653266907,1.7922592666812764,50.55377933644078,structured scatter/upsample output-centric gather-reduce template,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
345,var_mean_var_mean_73e1a842318f,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,46.65600135922432,13.120000250637531,2.440167403118556,50.39900292663474,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
346,pointwise_03cf69441b22,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,42.81599819660187,11.071999557316303,2.5079662199412853,50.23256981537478,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
347,sum_sum_sum_d06bf12e10d0,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,559.1040253639221,383.1039965152741,1.196958342328462,50.175036084836464,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
348,var_mean_4ca91616285c,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,340.0000035762787,238.75199258327484,1.4064000049933858,50.10864586928951,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
349,var_mean_e8133a6f0de6,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,71.48800045251846,29.440000653266907,2.203699106440036,49.97844853576336,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
350,pointwise_8be04df3df80,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,79.3600007891655,34.71999987959862,2.103923675569481,49.66174293601614,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
351,sum_sum_sum_109f690634a7,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,167.80799627304077,99.32799637317656,1.6399030785384223,49.53818337921084,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
352,var_mean_var_mean_var_mean_9267280d8024,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,87.80799806118011,16.383999958634377,1.303098630462478,49.46824561234297,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
353,sum_sum_sum_fe2bec6738d1,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,76.80000364780426,30.62400035560131,1.9382193357200408,49.31187267333902,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
354,var_mean_3c8a0f3690b9,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,71.1359977722168,29.440000653266907,2.192848222555537,49.25234658375149,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
355,sum_sum_sum_aa0a63761645,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,35.96799820661545,8.927999995648861,3.0154257394144857,48.32772709285416,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
356,sum_sum_sum_d8e421a07bf7,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,49.0880012512207,16.256000846624374,2.5492313612889124,47.564083044994845,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
357,sum_sum_sum_a431ef798d5d,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,101.31199657917024,48.09600114822388,1.7744149247188006,47.524066555210936,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
358,sum_sum_sum_69414585b76b,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,85.88799834251404,37.43999823927879,1.849440172240796,47.25381974073556,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
359,sum_sum_ec5520846a41,structured_pool_upsample_backward_reduce,needs_canonical_oracle,backlog,queued,,,53.0879981815815,16.35199971497059,2.094035925309377,47.12120550811512,structured scatter/upsample output-centric gather-reduce template,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
360,sum_sum_sum_1b02daac4062,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,63.231997191905975,21.27999998629093,1.899999916404844,47.05927923264724,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
361,pointwise_0a306c604828,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,74.68800246715546,32.607998698949814,2.0975063243124143,46.72603053031562,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
